,Name,Is Potentially Hazardous,Minimum Orbit Intersection,Absolute Magnitude,Close Approach Date,Miles per Hour,Miss Distance,First Observationv Date,Last Observationv Date
9864,(2011 FQ29),False,.0538385,25.3,2008-04-05,36589.4197424492,41624076,2011-03-30,2011-04-24
9865,(2011 FP29),False,.249896,21.9,2010-04-24,39883.6661188758,23399234,2011-03-29,2011-04-01
9866,(2011 FG41),False,.0826428,24.9,2004-05-18,25131.0866170405,28090310,2011-03-31,2011-05-01
9867,(2011 GA),True,.00660727,20.8,1902-05-09,42217.3931574122,10397398,2011-04-01,2016-04-06
9868,(2011 FT53),False,.0181695,25.3,2011-04-09,21623.4610532994,1433143.875,2011-03-30,2011-04-13
9869,(2011 GA3),False,.0718198,25.3,2008-03-23,24355.0599277394,16342064,2011-04-02,2011-05-24
9870,(2011 GE),False,.00697742,26.0,1904-03-17,48842.2302294253,38847868,2011-04-01,2011-04-12
9871,(2011 GB3),False,.0158608,24.4,1968-04-27,40689.5951835727,38842488,2011-04-02,2011-05-07
9872,(2011 GF3),False,.162222,22.4,2001-02-17,49658.7712668705,25574852,2011-04-02,2011-04-11
9873,(2011 GJ3),False,.00353255,26.2,1977-03-31,42903.6771893523,41585548,2011-04-02,2011-04-22
9874,(2011 GJ44),False,.153921,21.8,2002-11-07,50650.8429719447,29332984,2011-04-05,2011-04-28
9875,(2011 GO27),False,.103245,18.8,1929-10-13,30588.1564200177,21013124,2011-04-03,2016-04-02
9876,(2011 GC55),False,.0335345,23.0,1942-04-01,34064.2173801084,5080987.5,2011-04-06,2011-04-30
9877,(2011 GM44),True,.0234291,19.7,1902-07-19,90929.857546191,6499652.5,2006-05-28,2018-03-20
9878,(2011 GP44),False,.0453286,24.4,1999-03-26,42253.5711438326,25496752,2011-04-05,2011-04-13
9879,(2011 GR59),False,.00745932,23.7,2007-12-28,12474.5948133233,8704211,2011-04-08,2011-04-21
9880,(2011 GQ59),False,.0863155,22.8,1903-09-02,9985.7202252558,159761376,2011-01-27,2011-05-26
9881,(2011 GD60),False,.0649556,21.7,1905-04-06,9692.1473961141,21444098,2011-04-08,2012-01-26
9882,(2011 GD62),False,.1064,17.1,1924-09-22,39276.5380226473,32699888,2011-04-11,2016-03-13
9883,(2011 GC62),False,.0223179,23.6,1950-07-04,29711.1191801117,12689378,2011-04-11,2011-04-21
9884,(2011 GA62),False,.134733,18.9,1921-06-26,16035.762609955,15242769,2011-04-11,2018-09-18
9885,(2011 GL60),False,.280557,21.0,1909-04-25,8743.0949214213,36707108,2011-04-09,2014-07-29
9886,(2011 GG60),False,.00691217,22.3,1912-03-27,33288.8240088542,18482268,2011-04-09,2011-04-25
9887,(2011 GQ61),True,.0288775,18.4,1905-03-15,90518.5391151616,46410452,2011-04-04,2018-09-09
9888,(2011 GO65),False,.150485,22.9,2003-05-08,18942.4967914631,29058508,2011-04-13,2011-05-21
9889,(2011 GQ65),False,.391568,18.8,1911-05-25,25555.1807236673,36533560,2011-04-14,2016-11-09
9890,(2011 GP65),False,.0972617,20.8,1902-04-18,58494.6820068612,34110836,2011-04-13,2011-08-29
9891,(2011 GX65),False,.147435,21.6,1902-05-09,41345.2173578754,27283918,2011-04-14,2014-03-07
9892,(2011 GS60),True,.0146429,19.0,1900-11-20,34293.0980419035,155379792,2011-04-08,2017-08-17
9893,(2011 HO),False,.21046,19.6,1906-11-22,23601.7152366356,132459240,2011-04-24,2017-05-24
9894,(2011 HP),False,.0275305,22.1,1904-06-16,16088.4402376789,3782965.5,2011-04-24,2011-10-01
9895,(2011 GD68),False,.408879,17.8,1902-01-03,68805.9772600985,38838260,2011-04-15,2017-04-22
9896,(2011 HR4),False,.0785407,24.5,2011-04-26,13446.7592944651,10803676,2011-04-26,2011-04-27
9897,(2011 HH),False,.0316257,25.3,1935-06-05,38217.6008807652,45125132,2011-04-23,2011-05-16
9898,(2011 HP4),False,.000412727,27.6,2011-05-01,32076.9675892312,790934.75,2011-04-26,2011-04-28
9899,(2011 HO4),False,.290963,20.6,1991-04-11,34027.0634701263,27330858,2011-04-26,2011-05-31
9900,(2011 HT),False,.0502399,21.9,1995-04-17,41403.9921909741,43130376,2011-04-25,2011-07-25
9901,(2011 HL7),False,.16257,20.7,1908-04-25,13972.9059731364,21649054,2011-04-28,2014-12-26
9902,(2011 HD63),False,.0343648,22.7,1924-09-04,22110.4297817971,5575346,2011-04-30,2011-10-03
9903,(2011 HP24),False,.0638193,25.8,1989-04-20,5011.5056874268,7304876.5,2011-04-28,2011-05-31
9904,(2011 JL),False,.28072,22.0,1906-06-08,15736.4645441506,178623232,2011-05-01,2011-06-09
9905,(2011 JA8),False,.151489,17.6,1908-09-17,13535.4868262798,62476608,2011-05-06,2017-11-10
9906,(2011 JX1),False,.277973,18.0,1902-06-29,55457.8040688747,27961012,2011-05-02,2018-02-12
9907,(2011 JR13),True,.0466459,19.5,1900-05-14,69566.183150679,15055118,2011-05-10,2016-02-18
9908,(2011 JB10),False,.0183021,24.7,1962-11-23,22032.0299592744,45747536,2011-05-08,2011-05-15
9909,(2011 JZ10),False,.211115,22.9,1999-05-16,10762.3532388092,45797224,2011-05-08,2017-05-30
9910,(2011 JV10),False,.00122886,29.7,1934-05-03,11884.9762046975,603326.375,2011-05-08,2011-05-10
9911,(2011 KF4),False,.141917,19.1,1919-08-28,19469.5264672434,15643199,2011-05-22,2015-04-11
9912,(2011 KG13),False,.00675547,25.7,2011-05-24,29166.6447904559,758698.5,2011-05-27,2011-05-28
9913,(2011 KE),True,.0417195,19.8,1900-03-18,82649.390000292,5482430.5,2011-05-21,2018-04-15
9914,(2011 KN9),False,.364611,18.7,1922-09-16,20441.3762054249,35213188,1994-12-01,2018-11-02
9915,(2011 KN17),False,.0111229,22.6,1939-01-25,13012.2996379441,143623584,2011-05-30,2011-06-22
9916,(2011 KC15),False,.0596724,21.2,1941-06-30,8554.1075477269,124577640,2011-05-26,2011-08-20
9917,(2011 LV10),False,.0608912,25.1,1925-02-09,18509.0220252367,6722765,2011-06-06,2011-06-08
9918,(2011 LB19),False,.075286,24.1,2011-06-12,29044.0661659727,7544378.5,2011-06-09,2011-06-11
9919,(2011 LD19),False,.296252,18.0,1902-07-16,74131.4297378221,35442780,2011-06-07,2014-04-30
9920,(2011 LJ20),False,.285715,20.6,2011-06-23,48257.6709131325,30692120,2011-06-11,2011-07-03
9921,(2011 LA19),True,.0271012,19.1,1929-08-03,36642.3292797506,43496928,2011-06-09,2016-10-04
9922,(2011 MC),False,.072318,21.4,2011-06-29,38641.0802778114,6859588.5,2011-06-21,2011-07-03
9923,(2011 LC19),True,.0157903,18.9,1903-10-25,30910.0379947436,10121967,2011-06-10,2017-04-22
9924,(2011 LJ19),True,.00481141,21.4,1908-05-11,10391.7983520268,121763152,2011-06-09,2011-11-03
9925,(2011 MX),False,.00162077,26.9,2011-06-20,27676.764787136,597572.8125,2011-06-23,2011-06-27
9926,(2011 MJ),False,.0757841,22.8,2011-01-04,14274.639877663,23106814,2011-06-22,2011-06-30
9927,(2011 MF),False,.103162,21.9,2005-06-07,35156.7260355986,40631092,2005-08-10,2014-08-08
9928,(2011 ME),False,.307438,19.5,1904-06-29,75533.6161259226,7103065,2010-03-26,2018-04-16
9929,(2011 MV1),False,.256895,20.2,1911-08-27,2252.4704036544,29349454,1980-08-10,2018-06-03
9930,(2011 MX2),False,.236482,20.5,2002-05-12,20823.2684919187,174513008,2011-06-26,2011-09-03
9931,(2011 MW2),False,.0858006,21.0,1918-09-26,33022.7472017567,34107388,2011-06-26,2011-11-02
9932,(2011 MO4),False,.143495,19.3,1908-08-27,23775.7503070657,31345152,2011-06-30,2015-12-04
9933,(2011 NY),False,.132232,20.5,1911-10-15,37734.6854926657,29485718,2011-07-06,2011-12-01
9934,(2011 OW4),False,.188913,20.6,2009-02-26,60052.3490812005,23866766,2011-07-25,2011-08-17
9935,(2011 OX4),False,.061924,23.6,1921-01-08,22324.7587773962,6823045,2011-07-25,2011-09-18
9936,(2011 OQ5),False,.28237,19.5,1932-09-16,5039.9386538568,26743974,2011-07-26,2016-01-12
9937,(2011 OR5),False,.0295223,25.9,2011-07-15,12783.3010577462,2837339.75,2011-07-26,2011-09-01
9938,(2011 OK5),False,.134085,20.9,1902-02-11,15745.1698531554,24934028,2003-01-29,2014-07-01
9939,(2011 OJ5),False,.158326,22.4,1928-08-12,30534.4402632412,35053560,2011-07-25,2017-06-01
9940,(2011 OD18),False,.000815926,26.5,2011-07-28,23496.0556387807,143057.0625,2011-07-31,2011-08-08
9941,(2011 OY17),False,.06062,21.9,1992-07-15,47506.1490743283,46249808,2011-07-27,2011-10-25
9942,(2011 OV18),True,.0228872,19.7,1911-09-29,31093.4569684646,31787112,2010-01-08,2012-01-10
9943,(2011 OX17),False,.101132,20.5,1902-12-30,64285.0268391495,21610642,2011-07-29,2011-08-28
9944,(2011 OJ45),False,.00750276,26.0,1977-07-26,43338.3631986595,42916024,2011-07-28,2011-08-14
9945,(2011 OB26),False,.00106628,25.6,2011-08-06,26448.0230734103,2571223,2011-07-28,2011-08-07
9946,(2011 PT1),False,.0995712,20.3,1925-09-02,25865.437624705,32972394,2011-08-04,2013-10-21
9947,(2011 PO1),True,.0331611,20.9,1921-11-24,30988.2157439623,8527403,2011-08-04,2016-01-09
9948,(2011 PU),False,.216537,21.2,1917-08-06,10701.4911186722,23249322,2011-08-02,2014-05-26
9949,(2011 PF2),False,.112677,22.1,1972-04-01,26686.9307048874,34714316,2011-08-07,2011-09-21
9950,(2011 PE2),False,.000303438,23.1,2011-07-30,23029.253569582,839880.1875,2011-08-08,2011-10-01
9951,(2011 QX8),False,.114935,23.0,1932-09-06,25903.5118176982,34570304,2011-08-22,2018-09-08
9952,(2011 QE14),False,.124159,20.8,1932-09-02,14916.7793084594,10752266,2011-08-24,2011-11-17
9953,(2011 QC46),False,.251276,19.4,1914-11-13,6418.8476803276,30181756,2005-01-06,2016-04-01
9954,(2011 QG9),False,.199871,20.3,1910-09-03,9568.0904125452,144641440,2002-07-14,2011-12-08
9955,(2011 QD50),False,.0197875,23.9,2011-08-27,41495.3651554115,2079139.125,2011-08-31,2011-09-04
9956,(2011 QJ21),False,.0319089,24.5,2008-01-09,54334.1592542799,34136304,2011-08-24,2011-09-02
9957,(2011 QP96),False,.0981042,18.7,1911-02-15,51359.1790124731,41690272,2011-08-27,2017-04-20
9958,(2011 RJ1),False,.050872,21.8,2007-07-20,47539.1735379069,45297124,2011-09-07,2011-11-17
9959,(2011 RF),False,.292821,20.5,1903-07-17,6771.3546015233,38871116,2011-09-01,2018-10-03
9960,(2011 RV14),False,.00813272,24.2,1959-03-23,43873.4231602557,28475258,2011-09-10,2011-10-02
9961,(2011 SP5),False,.0642881,26.6,2009-10-14,35587.0717632688,42859712,2011-09-18,2011-09-26
9962,(2011 SF3),False,.0982086,20.8,1969-04-11,8697.5309575093,102613856,2011-09-17,2011-12-17
9963,(2011 SO5),False,.00739599,25.5,2004-09-19,12795.8691357461,13312913,2011-09-18,2011-10-01
9964,(2011 ST12),False,.0267785,26.4,1985-09-21,22974.7194771738,13314191,2011-09-19,2011-09-27
9965,(2011 SQ12),False,.0956127,20.9,1902-11-03,20677.7244730318,25884840,2011-09-19,2012-02-20
9966,(2011 SB16),False,.118445,18.6,1906-10-30,45380.3946729029,21296832,2011-09-19,2015-11-03
9967,(2011 SE16),False,.074601,24.7,2000-09-17,26822.2262301536,29801308,2011-09-20,2011-10-25
9968,(2011 SG16),False,.260493,21.1,1902-12-04,3972.6347756238,44391748,2003-08-22,2011-11-23
9969,(2011 SF25),False,.112136,21.2,1900-12-01,32022.1318927385,31815640,2011-09-20,2016-02-09
9970,(2011 SR25),False,.169429,21.0,2004-08-26,13234.5972427216,91028176,2011-09-22,2011-10-27
9971,(2011 SD25),False,.324879,21.6,2009-09-14,34662.0038444515,36503532,2011-09-20,2011-10-16
9972,(2011 SP26),False,.0104736,23.8,1946-08-12,19710.0399288845,2367256.5,2011-09-20,2011-09-30
9973,(2011 SE58),False,.000757628,27.8,2011-09-27,35427.9547854504,147576.234375,2011-09-21,2011-09-27
9974,(2011 SQ32),False,.0189663,25.0,2011-09-20,18153.7043008566,1783894.5,2011-09-23,2011-10-31
9975,(2011 SO32),True,.0473748,21.2,1909-10-02,46349.0949009915,32574150,2011-09-22,2013-07-06
9976,(2011 SK68),False,.0130272,27.6,2011-05-22,7785.9078655281,30056594,2011-09-24,2011-09-25
9977,(2011 SJ68),False,.296839,19.2,1902-10-04,36013.4916041079,37245200,2011-09-23,2014-06-24
9978,(2011 SS67),False,.276286,22.2,1911-03-18,11690.3059160612,91335208,2011-09-23,2011-11-18
9979,(2011 SW71),False,.103878,22.6,2004-10-11,41441.7211624566,36590900,2011-09-24,2011-11-24
9980,(2011 SC108),False,.00234375,27.9,2011-09-27,46210.5361974725,296469.34375,2011-09-27,2011-09-27
9981,(2011 SL173),False,.0538274,25.5,2011-10-01,30604.7029948776,5410241,2011-09-27,2011-09-29
9982,(2011 SG189),False,.236651,20.3,2001-04-22,61346.7998133666,37078932,2011-09-23,2011-11-02
9983,(2011 SO189),False,.00185119,26.5,2011-09-24,31335.9646546322,190238.03125,2011-09-29,2011-10-06
9984,(2011 SJ189),False,.156427,22.6,1993-10-21,8434.7872622548,14415846,2011-09-28,2011-12-24
9985,(2011 SH189),False,.107674,24.1,1988-10-28,6517.6466105545,12534227,2011-09-28,2011-11-17
9986,(2011 SM173),False,.00145264,27.8,1931-10-19,23001.1672060215,710047.375,2011-09-29,2011-09-30
9987,(2011 SU232),False,.411215,20.0,1901-09-07,19371.3745488126,45572372,2011-09-30,2015-11-18
9988,(2011 TO),False,.000451213,26.3,1950-10-04,31465.7105942101,17090838,2011-10-01,2013-01-12
9989,(2011 TA4),False,.106354,20.6,1969-12-09,14454.4604716428,55195868,2011-10-03,2011-12-12
9990,(2011 TC4),True,.0153534,20.3,1910-06-01,35329.3732207745,24741128,2011-10-03,2018-09-11
9991,(2011 TJ5),False,.0381254,26.1,2011-10-14,23417.5398959228,3726016.5,2011-10-03,2011-10-05
9992,(2011 TK5),False,.116035,22.8,1988-08-11,40559.5064963571,25009262,2011-10-03,2011-10-27
9993,(2011 UF10),False,.066461,23.4,1905-03-24,48185.1690814072,46204972,2011-10-18,2011-10-30
9994,(2011 UA),False,.0687156,18.5,1900-06-21,28841.8720485607,23044080,2004-04-23,2018-11-01
9995,(2011 UT),False,.000612456,26.0,2011-10-12,22747.6460704844,140860.484375,2011-10-17,2011-11-24
9996,(2011 UB),False,.0136637,27.5,1965-12-08,22143.6523517131,3454683.25,2011-10-16,2011-10-21
9997,(2011 UE),False,.0190117,25.0,2011-10-12,17508.1269343095,1730649.25,2011-10-17,2011-10-22
9998,(2011 UH10),False,.0208675,27.1,1956-12-30,34399.1764477495,34258928,2011-10-18,2011-10-21
9999,(2011 UF21),False,.0637102,19.7,1906-08-29,34865.3919562269,27996826,2009-10-15,2013-09-08
10000,(2011 UD21),False,.00327884,28.5,1978-05-20,3473.3738300896,416863.84375,2011-10-18,2011-11-24
10001,(2011 UN20),False,.0998742,23.1,2005-10-31,39526.6519063147,43896696,2011-10-18,2011-11-17
10002,(2011 UU63),False,.0256133,24.3,1925-05-20,23543.3846394467,12407299,2011-10-21,2011-10-28
10003,(2011 UQ63),False,.00233866,24.2,2011-10-05,29738.482091643,1026458.25,2011-10-20,2011-10-25
10004,(2011 US63),False,.0607933,18.0,1911-11-15,50770.8845814147,10413254,2011-10-21,2012-06-23
10005,(2011 UV63),True,.0342902,21.7,1904-01-17,6558.0820882052,26874470,2011-10-21,2016-04-27
10006,(2011 UB64),False,.0503444,25.0,2011-10-10,10008.7898539239,4684132.5,2011-10-22,2011-11-02
10007,(2011 UW114),False,.250233,22.0,2005-02-11,8197.9067576551,168169872,2011-10-23,2011-12-18
10008,(2011 UC64),False,.00159759,27.9,1977-10-15,44615.6806159688,18237480,2011-10-22,2011-10-24
10009,(2011 UD64),False,.027168,25.3,1930-11-03,19919.6627230154,2995704.75,2011-10-22,2011-10-30
10010,(2011 UX114),False,.182399,22.5,2007-10-18,13448.0457776288,43984848,2011-10-23,2011-12-21
10011,(2011 US91),False,.0748268,22.3,2008-03-23,47540.0107922827,23481564,2011-10-23,2011-11-03
10012,(2011 UL147),False,.223708,21.9,2011-11-26,8341.6559290293,24103390,2011-10-24,2011-12-23
10013,(2011 UZ114),False,.00707442,25.5,2011-11-12,17031.4660054271,3064157.75,2011-10-24,2011-11-10
10014,(2011 UM147),False,.245926,18.6,1911-07-27,9550.8557467545,27600740,2002-05-01,2015-04-23
10015,(2011 UC115),False,.317143,22.4,1943-09-08,24792.0497869289,2232065.25,2011-10-24,2015-11-29
10016,(2011 UB131),False,.132781,21.5,1914-02-09,19489.8725868342,93672520,2011-10-24,2016-10-29
10017,(2011 UM169),False,.00357433,25.0,1969-03-10,26803.4920598862,3687809.5,2011-10-26,2011-11-03
10018,(2011 UB190),False,.0663342,24.2,2011-05-12,18371.0021512393,26889258,2011-10-25,2011-11-03
10019,(2011 UC190),False,.00311413,26.1,2011-10-26,25961.3621273367,560150.0625,2011-10-28,2011-10-31
10020,(2011 UX255),False,.000840281,27.4,2011-10-28,59018.6926186334,196374.828125,2011-10-30,2011-11-01
10021,(2011 UJ169),False,.0465625,25.2,2008-09-20,29147.8928445159,36370752,2011-10-27,2011-11-17
10022,(2011 UV158),False,.0316641,22.1,1909-12-07,24969.4052438631,9932606,2011-10-24,2012-04-25
10023,(2011 UL169),False,.00100712,28.3,1982-11-22,49099.7526999805,40410520,2011-10-27,2011-10-31
10024,(2011 UZ255),False,.00354819,23.2,1910-02-11,29378.0980723605,8974813,2011-10-30,2014-06-19
10025,(2011 UY275),False,.0387526,26.1,1963-02-28,14087.6268803306,26091736,2011-10-31,2011-11-01
10026,(2011 UZ275),False,.0566906,23.6,1900-07-03,13896.5402683269,37827748,2011-10-31,2011-11-27
10027,(2011 VB),False,.0739155,24.9,2011-11-10,16031.0773021067,5171945.5,2011-11-01,2011-12-02
10028,(2011 UC292),False,.016235,22.6,1934-02-21,17216.7034226396,2115882,2011-10-31,2011-11-18
10029,(2011 VP12),False,.106063,21.0,1986-10-03,28757.1220985568,34089796,2011-11-15,2012-01-18
10030,(2011 WD),False,.0730667,26.1,2011-12-01,8112.4998552291,6829484.5,2011-11-16,2011-12-01
10031,(2011 VU5),True,.0144937,20.3,1923-10-14,57373.4303304145,39544692,2011-11-03,2012-02-20
10032,(2011 WN2),False,.0201946,25.2,1918-12-30,20380.832777231,8314416,2011-11-17,2011-11-23
10033,(2011 WL2),True,.00181785,20.8,1899-12-30,19675.4977059733,43932444,2011-11-16,2012-12-06
10034,(2011 WC),False,.140313,22.8,1900-06-29,12108.0340267718,31739406,2011-11-16,2016-04-21
10035,(2011 WV2),False,.360399,20.5,1907-11-02,26142.233891634,34101232,2011-11-17,2016-01-15
10036,(2011 WO4),True,.0297549,19.3,1908-11-03,77833.6999103651,9888568,2011-11-17,2018-08-31
10037,(2011 WR2),False,.0397992,25.3,2009-12-01,31075.846291528,5632692.5,2011-11-16,2011-11-23
10038,(2011 WP4),False,.00381188,27.2,1901-04-26,37343.0357341299,18465760,2011-11-18,2011-11-23
10039,(2011 WK15),False,.112862,19.7,1911-01-24,30001.9172997396,26097652,2011-11-22,2015-06-23
10040,(2011 WN15),True,.00276914,19.6,1905-11-28,56179.7169805146,33448412,2011-11-22,2018-03-06
10041,(2011 WK5),False,.0816592,23.5,2011-12-10,14111.9124384684,7623766.5,2011-11-20,2012-01-06
10042,(2011 WJ15),False,.00482182,25.2,2011-11-20,60757.3888832775,506966.625,2011-11-22,2011-12-01
10043,(2011 WE32),False,.280434,20.6,2000-11-08,26388.5671607854,38065220,2011-11-23,2011-12-31
10044,(2011 WR41),False,.0400494,25.0,2008-10-26,34277.7939426831,19599500,2011-11-24,2011-12-07
10045,(2011 WE44),False,.258933,20.6,1905-12-02,27263.8431938898,27613162,2011-11-25,2014-08-30
10046,(2011 WM46),False,.25766,19.8,1919-11-07,24896.4701670531,26168626,2011-11-26,2018-11-02
10047,(2011 WF44),False,.00305924,25.3,2011-11-19,33184.9399299916,613915.75,2011-11-26,2011-12-01
10048,(2011 WQ46),False,.0669004,24.1,1901-01-27,26774.5021546968,28104190,2011-11-27,2012-02-18
10049,(2011 WN69),False,.000567014,26.2,2011-11-25,53449.0816375941,363846.46875,2011-11-28,2011-11-30
10050,(2011 WR69),False,.0393548,24.6,2011-12-02,29184.1795788572,3962690.75,2011-11-29,2011-11-29
10051,(2011 WU74),False,.00399045,26.3,2011-12-04,41357.4502125054,808378.9375,2011-11-30,2011-12-02
10052,(2011 WR46),True,.0277786,20.0,2011-12-11,75194.1604663399,4009275,2011-11-27,2011-12-08
10053,(2011 WV74),False,.00583615,27.6,1935-12-02,40178.5096347524,1502588.875,2011-11-30,2011-12-01
10054,(2011 WP69),False,.106851,23.0,1938-12-07,18757.1637348649,10032334,2011-11-28,2012-01-14
10055,(2011 WW95),False,.185659,23.2,2011-12-04,42104.5474275669,17353070,2011-11-30,2011-12-05
10056,(2011 WV95),False,.00960728,24.4,1943-02-15,15240.0781131903,3460114.75,2011-11-30,2012-01-04
10057,(2011 WL69),False,.109451,19.4,1926-09-19,40419.5473743637,34440416,2011-11-28,2012-02-19
10058,(2011 WS95),False,.0149906,24.9,1950-03-17,34881.2675435362,21704556,2011-11-30,2011-12-23
10059,(2011 WA96),False,.209837,20.3,1906-11-21,14384.1880706917,26993758,2011-11-30,2013-07-15
10060,(2011 XC2),False,.000620275,23.2,2011-12-03,46813.3031427404,215858.078125,2011-12-08,2011-12-30
10061,(2011 XD1),False,.0247243,23.9,1909-03-14,43549.0385679062,41082256,2011-12-01,2012-02-26
10062,(2011 XA3),True,.0342627,20.4,1903-10-27,93066.5877560799,41288872,2011-11-26,2015-12-02
10063,(2011 XM1),False,.0596453,20.0,1900-06-21,11619.9852755241,97307408,2011-12-04,2012-03-14
10064,(2011 XS2),False,.0880373,18.2,1900-04-08,90966.2543119332,39338200,2011-12-13,2014-01-29
10065,(2011 YC),False,.0729654,24.6,1908-12-18,19676.6941500263,7513159.5,2011-12-16,2011-12-26
10066,(2011 YQ1),False,.00269648,25.6,2011-12-14,26362.2706597346,242747.3125,2011-12-18,2011-12-28
10067,(2011 YE6),True,.0436878,20.8,1903-07-28,27394.7462244875,155194768,2011-11-30,2012-05-17
10068,(2011 YL6),False,.254237,21.4,1933-01-26,12648.8690172329,23424948,2011-12-24,2012-04-11
10069,(2011 YJ6),False,.0577404,23.9,2008-12-18,24822.6741945323,41048812,2011-12-24,2011-12-31
10070,(2011 YW15),False,.0130547,24.7,1965-01-21,21957.6731562937,16185084,2011-12-27,2012-02-20
10071,(2011 YJ28),True,.0202559,21.3,1904-01-16,38738.3272457747,30541718,2011-12-27,2012-01-30
10072,(2011 YG28),False,.0999827,21.5,1913-02-01,18939.4715728992,179927360,2011-12-27,2012-02-12
10073,(2011 YA29),False,.0674239,25.0,2012-01-04,30331.8019544375,6434502,2011-12-29,2011-12-30
10074,(2011 YH28),True,.0132438,20.4,1916-11-29,14475.4631062135,86018504,2011-12-27,2012-06-26
10075,(2011 YC29),False,.060218,22.4,1903-01-07,27882.0097016393,34688944,2011-12-29,2015-08-03
